order_id,order_date,product_id,product_name,category,quantity,unit_price,cost_price,total_amount,gross_profit,refund_amount,order_status,country,channel
ORD-00985,2026-03-28,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,DE,web
ORD-00986,2026-03-28,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,DE,mobile
ORD-00987,2026-03-28,PROD-014,Hoodie - Oversized,Clothing,2,44.99,16.0,89.98,57.98,0.0,completed,AT,mobile
ORD-00988,2026-03-28,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,DE,web
ORD-00989,2026-03-28,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,CH,web
ORD-00990,2026-03-28,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,AT,mobile
ORD-00991,2026-03-28,PROD-015,Winter Jacket,Clothing,1,129.0,52.0,129.0,77.0,0.0,completed,NL,web
ORD-00992,2026-03-28,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,FR,web
ORD-00993,2026-03-28,PROD-016,Yoga Mat,Home,3,29.99,10.0,89.97,59.97,0.0,completed,NL,web
ORD-00994,2026-03-28,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,CH,web
ORD-00995,2026-03-28,PROD-017,Stainless Water Bottle,Home,2,19.99,5.5,39.98,28.98,0.0,completed,AT,web
ORD-00996,2026-03-28,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,DE,web
ORD-00997,2026-03-28,PROD-017,Stainless Water Bottle,Home,2,19.99,5.5,39.98,28.98,0.0,completed,DE,web
ORD-00998,2026-03-28,PROD-018,Scented Candle Set,Home,3,24.99,8.0,74.97,50.97,0.0,completed,DE,mobile
ORD-00999,2026-03-28,PROD-018,Scented Candle Set,Home,1,24.99,8.0,24.99,16.99,0.0,completed,DE,web
ORD-01000,2026-03-28,PROD-019,Desk Organizer,Home,1,22.99,7.5,22.99,15.49,0.0,completed,AT,mobile
ORD-01001,2026-03-28,PROD-019,Desk Organizer,Home,1,22.99,7.5,22.99,15.49,0.0,completed,DE,mobile
ORD-01002,2026-03-28,PROD-020,Backpack - Travel,Accessories,1,69.99,28.0,69.99,41.99,0.0,completed,FR,mobile
ORD-01003,2026-03-28,PROD-020,Backpack - Travel,Accessories,1,69.99,28.0,69.99,41.99,0.0,completed,DE,web
ORD-01004,2026-03-28,PROD-020,Backpack - Travel,Accessories,1,69.99,28.0,69.99,41.99,0.0,completed,NL,marketplace
ORD-01005,2026-03-29,PROD-001,Wireless Headphones,Electronics,2,49.99,22.0,99.98,55.98,0.0,completed,DE,marketplace
ORD-01006,2026-03-29,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,FR,mobile
ORD-01007,2026-03-29,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,AT,marketplace
ORD-01008,2026-03-29,PROD-002,Bluetooth Speaker,Electronics,1,79.99,35.0,79.99,44.99,0.0,completed,DE,web
ORD-01009,2026-03-29,PROD-002,Bluetooth Speaker,Electronics,1,79.99,35.0,79.99,44.99,0.0,completed,CH,web
ORD-01010,2026-03-29,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,14.98,0.0,completed,FR,marketplace
ORD-01011,2026-03-29,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,0.0,19.98,cancelled,CH,web
ORD-01012,2026-03-29,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,NL,web
ORD-01013,2026-03-29,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,CH,mobile
ORD-01014,2026-03-29,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,marketplace
ORD-01015,2026-03-29,PROD-003,USB-C Charging Cable,Electronics,3,9.99,2.5,29.97,22.47,0.0,completed,AT,web
ORD-01016,2026-03-29,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,FR,marketplace
ORD-01017,2026-03-29,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,AT,web
ORD-01018,2026-03-29,PROD-003,USB-C Charging Cable,Electronics,5,9.99,2.5,49.95,37.45,0.0,completed,DE,marketplace
ORD-01019,2026-03-29,PROD-004,Laptop Stand,Electronics,1,34.99,14.0,34.99,20.99,0.0,completed,DE,web
ORD-01020,2026-03-29,PROD-004,Laptop Stand,Electronics,3,34.99,14.0,104.97,62.97,0.0,completed,NL,marketplace
ORD-01021,2026-03-29,PROD-004,Laptop Stand,Electronics,1,34.99,14.0,34.99,20.99,0.0,completed,AT,marketplace
ORD-01022,2026-03-29,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,DE,web
ORD-01023,2026-03-29,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,DE,mobile
ORD-01024,2026-03-29,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,NL,web
ORD-01025,2026-03-29,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,AT,mobile
ORD-01026,2026-03-29,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,FR,web
ORD-01027,2026-03-29,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,DE,mobile
ORD-01028,2026-03-29,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,AT,mobile
ORD-01029,2026-03-29,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,BE,marketplace
ORD-01030,2026-03-29,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,AT,web
ORD-01031,2026-03-29,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,NL,web
ORD-01032,2026-03-29,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,NL,mobile
ORD-01033,2026-03-29,PROD-007,Leather Wallet,Accessories,2,39.99,15.0,79.98,49.98,0.0,completed,AT,marketplace
ORD-01034,2026-03-29,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,AT,web
ORD-01035,2026-03-29,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,DE,web
ORD-01036,2026-03-29,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,FR,web
ORD-01037,2026-03-29,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,DE,mobile
ORD-01038,2026-03-29,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,DE,mobile
ORD-01039,2026-03-29,PROD-009,Running Shoes - Pro,Footwear,3,89.0,35.0,267.0,162.0,0.0,completed,DE,web
ORD-01040,2026-03-29,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,CH,mobile
ORD-01041,2026-03-29,PROD-010,Trail Hiking Boots,Footwear,1,119.0,48.0,119.0,71.0,0.0,completed,BE,mobile
ORD-01042,2026-03-29,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,DE,mobile
ORD-01043,2026-03-29,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,AT,marketplace
ORD-01044,2026-03-29,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,NL,marketplace
ORD-01045,2026-03-29,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,DE,marketplace
ORD-01046,2026-03-29,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,AT,web
ORD-01047,2026-03-29,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,DE,web
ORD-01048,2026-03-29,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,AT,marketplace
ORD-01049,2026-03-29,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,19.99,refunded,FR,web
ORD-01050,2026-03-29,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,AT,web
ORD-01051,2026-03-29,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,AT,mobile
ORD-01052,2026-03-29,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,DE,web
ORD-01053,2026-03-29,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,FR,mobile
ORD-01054,2026-03-29,PROD-013,Slim Fit Jeans,Clothing,3,49.99,18.0,149.97,95.97,0.0,completed,AT,web
ORD-01055,2026-03-29,PROD-013,Slim Fit Jeans,Clothing,2,49.99,18.0,99.98,63.98,0.0,completed,NL,mobile
ORD-01056,2026-03-29,PROD-013,Slim Fit Jeans,Clothing,2,49.99,18.0,99.98,63.98,0.0,completed,AT,mobile
ORD-01057,2026-03-29,PROD-013,Slim Fit Jeans,Clothing,3,49.99,18.0,149.97,95.97,0.0,completed,DE,web
ORD-01058,2026-03-29,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,DE,web
ORD-01059,2026-03-29,PROD-014,Hoodie - Oversized,Clothing,2,44.99,16.0,89.98,57.98,0.0,completed,AT,mobile
ORD-01060,2026-03-29,PROD-014,Hoodie - Oversized,Clothing,2,44.99,16.0,89.98,57.98,0.0,completed,DE,mobile
ORD-01061,2026-03-29,PROD-014,Hoodie - Oversized,Clothing,2,44.99,16.0,89.98,57.98,0.0,completed,AT,mobile
ORD-01062,2026-03-29,PROD-015,Winter Jacket,Clothing,1,129.0,52.0,129.0,77.0,0.0,completed,DE,mobile
ORD-01063,2026-03-29,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,AT,mobile
ORD-01064,2026-03-29,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,CH,mobile
ORD-01065,2026-03-29,PROD-016,Yoga Mat,Home,4,29.99,10.0,119.96,79.96,119.96,refunded,DE,mobile
ORD-01066,2026-03-29,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,FR,marketplace
ORD-01067,2026-03-29,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,DE,web
ORD-01068,2026-03-29,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,DE,mobile
ORD-01069,2026-03-29,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,19.99,refunded,NL,web
ORD-01070,2026-03-29,PROD-017,Stainless Water Bottle,Home,2,19.99,5.5,39.98,28.98,0.0,completed,DE,web
ORD-01071,2026-03-29,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,NL,marketplace
ORD-01072,2026-03-29,PROD-018,Scented Candle Set,Home,1,24.99,8.0,24.99,16.99,0.0,completed,FR,mobile
ORD-01073,2026-03-29,PROD-018,Scented Candle Set,Home,1,24.99,8.0,24.99,16.99,0.0,completed,AT,mobile
ORD-01074,2026-03-29,PROD-019,Desk Organizer,Home,2,22.99,7.5,45.98,30.98,0.0,completed,AT,web
ORD-01075,2026-03-29,PROD-019,Desk Organizer,Home,2,22.99,7.5,45.98,30.98,0.0,completed,FR,web
ORD-01076,2026-03-29,PROD-020,Backpack - Travel,Accessories,1,69.99,28.0,69.99,41.99,0.0,completed,CH,marketplace
ORD-01077,2026-03-29,PROD-020,Backpack - Travel,Accessories,1,69.99,28.0,69.99,41.99,0.0,completed,CH,marketplace
ORD-01078,2026-03-29,PROD-020,Backpack - Travel,Accessories,2,69.99,28.0,139.98,83.98,0.0,completed,DE,web
ORD-01079,2026-03-30,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,BE,web
ORD-01080,2026-03-30,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,FR,mobile
ORD-01081,2026-03-30,PROD-001,Wireless Headphones,Electronics,3,49.99,22.0,149.97,83.97,0.0,completed,DE,web
ORD-01082,2026-03-30,PROD-002,Bluetooth Speaker,Electronics,3,79.99,35.0,239.97,134.97,0.0,completed,AT,mobile
ORD-01083,2026-03-30,PROD-002,Bluetooth Speaker,Electronics,1,79.99,35.0,79.99,44.99,0.0,completed,FR,marketplace
ORD-01084,2026-03-30,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,14.98,0.0,completed,NL,mobile
ORD-01085,2026-03-30,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,NL,mobile
ORD-01086,2026-03-30,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,mobile
ORD-01087,2026-03-30,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,14.98,0.0,completed,CH,web
ORD-01088,2026-03-30,PROD-003,USB-C Charging Cable,Electronics,3,9.99,2.5,29.97,22.47,0.0,completed,DE,web
ORD-01089,2026-03-30,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,web
ORD-01090,2026-03-30,PROD-004,Laptop Stand,Electronics,2,34.99,14.0,69.98,41.98,0.0,completed,DE,web
ORD-01091,2026-03-30,PROD-004,Laptop Stand,Electronics,1,34.99,14.0,34.99,20.99,0.0,completed,NL,web
ORD-01092,2026-03-30,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,AT,web
ORD-01093,2026-03-30,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,DE,web
ORD-01094,2026-03-30,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,CH,mobile
ORD-01095,2026-03-30,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,CH,web
ORD-01096,2026-03-30,PROD-006,Phone Case - Premium,Accessories,2,24.99,8.0,49.98,33.98,0.0,completed,BE,mobile
ORD-01097,2026-03-30,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,FR,marketplace
ORD-01098,2026-03-30,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,NL,mobile
ORD-01099,2026-03-30,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,CH,marketplace
ORD-01100,2026-03-30,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,NL,mobile
ORD-01101,2026-03-30,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,DE,web
ORD-01102,2026-03-30,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,CH,web
ORD-01103,2026-03-30,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,FR,web
ORD-01104,2026-03-30,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,AT,mobile
ORD-01105,2026-03-30,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,DE,web
ORD-01106,2026-03-30,PROD-009,Running Shoes - Pro,Footwear,2,89.0,35.0,178.0,108.0,0.0,completed,FR,web
ORD-01107,2026-03-30,PROD-010,Trail Hiking Boots,Footwear,1,119.0,48.0,119.0,71.0,0.0,completed,DE,marketplace
ORD-01108,2026-03-30,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,CH,marketplace
ORD-01109,2026-03-30,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,DE,web
ORD-01110,2026-03-30,PROD-011,Casual Sneakers,Footwear,2,59.99,22.0,119.98,75.98,0.0,completed,DE,web
ORD-01111,2026-03-30,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,BE,mobile
ORD-01112,2026-03-30,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,DE,mobile
ORD-01113,2026-03-30,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,DE,mobile
ORD-01114,2026-03-30,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,BE,web
ORD-01115,2026-03-30,PROD-012,Cotton T-Shirt,Clothing,3,19.99,6.0,59.97,41.97,0.0,completed,BE,web
ORD-01116,2026-03-30,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,19.99,refunded,BE,web
ORD-01117,2026-03-30,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,DE,mobile
ORD-01118,2026-03-30,PROD-013,Slim Fit Jeans,Clothing,2,49.99,18.0,99.98,63.98,0.0,completed,FR,marketplace
ORD-01119,2026-03-30,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,DE,web
ORD-01120,2026-03-30,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,AT,web
ORD-01121,2026-03-30,PROD-016,Yoga Mat,Home,5,29.99,10.0,149.95,99.95,0.0,completed,DE,web
ORD-01122,2026-03-30,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,AT,web
ORD-01123,2026-03-30,PROD-016,Yoga Mat,Home,5,29.99,10.0,149.95,99.95,0.0,completed,CH,web
ORD-01124,2026-03-30,PROD-017,Stainless Water Bottle,Home,2,19.99,5.5,39.98,28.98,0.0,completed,DE,mobile
ORD-01125,2026-03-30,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,DE,web
ORD-01126,2026-03-30,PROD-017,Stainless Water Bottle,Home,2,19.99,5.5,39.98,28.98,0.0,completed,FR,web
ORD-01127,2026-03-30,PROD-018,Scented Candle Set,Home,1,24.99,8.0,24.99,16.99,0.0,completed,BE,mobile
ORD-01128,2026-03-30,PROD-018,Scented Candle Set,Home,2,24.99,8.0,49.98,33.98,0.0,completed,AT,mobile
ORD-01129,2026-03-30,PROD-019,Desk Organizer,Home,5,22.99,7.5,114.95,77.45,0.0,completed,FR,web
ORD-01130,2026-03-30,PROD-020,Backpack - Travel,Accessories,1,69.99,28.0,69.99,41.99,0.0,completed,NL,marketplace
ORD-01131,2026-03-31,PROD-001,Wireless Headphones,Electronics,2,49.99,22.0,99.98,55.98,0.0,completed,DE,web
ORD-01132,2026-03-31,PROD-001,Wireless Headphones,Electronics,2,49.99,22.0,99.98,55.98,0.0,completed,AT,web
ORD-01133,2026-03-31,PROD-002,Bluetooth Speaker,Electronics,4,79.99,35.0,319.96,179.96,0.0,completed,DE,web
ORD-01134,2026-03-31,PROD-002,Bluetooth Speaker,Electronics,3,79.99,35.0,239.97,134.97,0.0,completed,NL,mobile
ORD-01135,2026-03-31,PROD-002,Bluetooth Speaker,Electronics,1,79.99,35.0,79.99,44.99,0.0,completed,DE,web
ORD-01136,2026-03-31,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,14.98,0.0,completed,DE,mobile
ORD-01137,2026-03-31,PROD-003,USB-C Charging Cable,Electronics,3,9.99,2.5,29.97,22.47,0.0,completed,DE,web
ORD-01138,2026-03-31,PROD-003,USB-C Charging Cable,Electronics,3,9.99,2.5,29.97,22.47,29.97,refunded,DE,web
ORD-01139,2026-03-31,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,AT,marketplace
ORD-01140,2026-03-31,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,AT,mobile
ORD-01141,2026-03-31,PROD-003,USB-C Charging Cable,Electronics,3,9.99,2.5,29.97,22.47,0.0,completed,DE,web
ORD-01142,2026-03-31,PROD-003,USB-C Charging Cable,Electronics,3,9.99,2.5,29.97,22.47,0.0,completed,AT,marketplace
ORD-01143,2026-03-31,PROD-004,Laptop Stand,Electronics,1,34.99,14.0,34.99,20.99,0.0,completed,DE,mobile
ORD-01144,2026-03-31,PROD-004,Laptop Stand,Electronics,1,34.99,14.0,34.99,20.99,0.0,completed,NL,web
ORD-01145,2026-03-31,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,NL,mobile
ORD-01146,2026-03-31,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,AT,web
ORD-01147,2026-03-31,PROD-005,Phone Case - Classic,Accessories,3,12.5,3.2,37.5,27.9,37.5,refunded,BE,web
ORD-01148,2026-03-31,PROD-006,Phone Case - Premium,Accessories,2,24.99,8.0,49.98,33.98,0.0,completed,BE,mobile
ORD-01149,2026-03-31,PROD-006,Phone Case - Premium,Accessories,4,24.99,8.0,99.96,67.96,0.0,completed,BE,marketplace
ORD-01150,2026-03-31,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,DE,mobile
ORD-01151,2026-03-31,PROD-007,Leather Wallet,Accessories,2,39.99,15.0,79.98,49.98,0.0,completed,CH,web
ORD-01152,2026-03-31,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,NL,marketplace
ORD-01153,2026-03-31,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,DE,web
ORD-01154,2026-03-31,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,0.0,89.0,cancelled,DE,marketplace
ORD-01155,2026-03-31,PROD-009,Running Shoes - Pro,Footwear,2,89.0,35.0,178.0,108.0,0.0,completed,BE,mobile
ORD-01156,2026-03-31,PROD-009,Running Shoes - Pro,Footwear,2,89.0,35.0,178.0,108.0,0.0,completed,FR,web
ORD-01157,2026-03-31,PROD-010,Trail Hiking Boots,Footwear,1,119.0,48.0,119.0,71.0,0.0,completed,FR,mobile
ORD-01158,2026-03-31,PROD-011,Casual Sneakers,Footwear,3,59.99,22.0,179.97,113.97,0.0,completed,BE,web
ORD-01159,2026-03-31,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,NL,web
ORD-01160,2026-03-31,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,DE,web
ORD-01161,2026-03-31,PROD-012,Cotton T-Shirt,Clothing,4,19.99,6.0,79.96,55.96,0.0,completed,AT,web
ORD-01162,2026-03-31,PROD-012,Cotton T-Shirt,Clothing,3,19.99,6.0,59.97,41.97,0.0,completed,DE,web
ORD-01163,2026-03-31,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,DE,mobile
ORD-01164,2026-03-31,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,CH,web
ORD-01165,2026-03-31,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,DE,mobile
ORD-01166,2026-03-31,PROD-013,Slim Fit Jeans,Clothing,3,49.99,18.0,149.97,95.97,0.0,completed,DE,mobile
ORD-01167,2026-03-31,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,AT,web
ORD-01168,2026-03-31,PROD-014,Hoodie - Oversized,Clothing,2,44.99,16.0,89.98,57.98,0.0,completed,FR,mobile
ORD-01169,2026-03-31,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,FR,web
ORD-01170,2026-03-31,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,DE,mobile
ORD-01171,2026-03-31,PROD-015,Winter Jacket,Clothing,4,129.0,52.0,516.0,308.0,0.0,completed,AT,marketplace
ORD-01172,2026-03-31,PROD-016,Yoga Mat,Home,2,29.99,10.0,59.98,39.98,0.0,completed,DE,web
ORD-01173,2026-03-31,PROD-017,Stainless Water Bottle,Home,2,19.99,5.5,39.98,28.98,0.0,completed,CH,web
ORD-01174,2026-03-31,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,NL,web
ORD-01175,2026-03-31,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,CH,web
ORD-01176,2026-03-31,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,DE,mobile
ORD-01177,2026-03-31,PROD-018,Scented Candle Set,Home,5,24.99,8.0,124.95,84.95,0.0,completed,DE,mobile
ORD-01178,2026-03-31,PROD-018,Scented Candle Set,Home,1,24.99,8.0,24.99,16.99,0.0,completed,FR,mobile
ORD-01179,2026-03-31,PROD-019,Desk Organizer,Home,3,22.99,7.5,68.97,46.47,0.0,completed,CH,marketplace
ORD-01180,2026-03-31,PROD-020,Backpack - Travel,Accessories,2,69.99,28.0,139.98,83.98,0.0,completed,BE,web
ORD-01181,2026-04-01,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,DE,mobile
ORD-01182,2026-04-01,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,CH,marketplace
ORD-01183,2026-04-01,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,FR,web
ORD-01184,2026-04-01,PROD-001,Wireless Headphones,Electronics,2,49.99,22.0,99.98,55.98,0.0,completed,FR,marketplace
ORD-01185,2026-04-01,PROD-001,Wireless Headphones,Electronics,2,49.99,22.0,99.98,55.98,0.0,completed,BE,mobile
ORD-01186,2026-04-01,PROD-002,Bluetooth Speaker,Electronics,2,79.99,35.0,159.98,89.98,0.0,completed,CH,web
ORD-01187,2026-04-01,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,CH,web
ORD-01188,2026-04-01,PROD-003,USB-C Charging Cable,Electronics,3,9.99,2.5,29.97,22.47,0.0,completed,DE,marketplace
ORD-01189,2026-04-01,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,14.98,0.0,completed,DE,web
ORD-01190,2026-04-01,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,mobile
ORD-01191,2026-04-01,PROD-004,Laptop Stand,Electronics,2,34.99,14.0,69.98,41.98,0.0,completed,NL,web
ORD-01192,2026-04-01,PROD-004,Laptop Stand,Electronics,2,34.99,14.0,69.98,41.98,0.0,completed,AT,marketplace
ORD-01193,2026-04-01,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,BE,mobile
ORD-01194,2026-04-01,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,DE,web
ORD-01195,2026-04-01,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,DE,web
